date;categorie;montant_ht;tva_20pct;montant_ttc;justificatif;statut
25/03/2022;Transport;6000,00;1200,00;7200,00;non;en attente
30/09/2022;Informatique;500,00;100,00;600,00;perdu;rejete
08/12/2023;Hotel;550,00;110,00;660,00;oui;en attente
08/05/2022;Fournitures;7000,00;1400,00;8400,00;perdu;en attente
19/07/2023;Telecom;7000,00;1400,00;8400,00;oui;rejete
12/11/2022;Restaurant;3000,99;600,20;3601,19;oui;en attente
09/08/2022;Transport;400,00;80,00;480,00;perdu;rejete
03/10/2023;Taxi/VTC;2918,50;583,70;3502,20;non;valide
29/09/2023;Deplacement;700,99;140,20;841,19;perdu;rejete
01/10/2022;Transport;700,00;140,00;840,00;photo floue;rejete
08/04/2022;Taxi/VTC;1130,00;226,00;1356,00;photo floue;valide
18/05/2023;Restaurant;3770,50;754,10;4524,60;oui;rejete
01/06/2023;Representation;1500,00;300,00;1800,00;photo floue;en attente
16/11/2023;Formation;500,00;100,00;600,00;photo floue;en attente
14/08/2022;Transport;2018,00;403,60;2421,60;oui;rejete
19/07/2022;Telecom;100,50;20,10;120,60;oui;rejete
23/04/2023;Informatique;2000,50;400,10;2400,60;oui;en attente
10/10/2023;Formation;500,00;100,00;600,00;photo floue;valide
27/09/2023;Hotel;5500,99;1100,20;6601,19;perdu;valide
18/06/2022;Fournitures;400,00;80,00;480,00;photo floue;valide
27/07/2023;Telecom;350,50;70,10;420,60;perdu;valide
13/01/2022;Fournitures;1866,00;373,20;2239,20;photo floue;rejete
21/06/2023;Fournitures;1500,99;300,20;1801,19;oui;rejete
09/04/2022;Fournitures;1000,50;200,10;1200,60;oui;en attente
18/09/2022;Deplacement;1800,50;360,10;2160,60;photo floue;en attente
07/08/2023;Restaurant;700,00;140,00;840,00;photo floue;rejete
03/12/2022;Fournitures;3428,00;685,60;4113,60;non;valide
03/01/2023;Transport;5500,00;1100,00;6600,00;oui;rejete
18/10/2023;Formation;1000,00;200,00;1200,00;perdu;valide
05/03/2023;Formation;4790,99;958,20;5749,19;photo floue;en attente
28/12/2022;Telecom;700,99;140,20;841,19;non;en attente
07/02/2022;Transport;1000,00;200,00;1200,00;non;valide
08/08/2023;Informatique;600,00;120,00;720,00;perdu;rejete
03/10/2022;Taxi/VTC;1569,00;313,80;1882,80;non;en attente
17/08/2023;Telecom;250,50;50,10;300,60;perdu;en attente
28/03/2023;Formation;4168,00;833,60;5001,60;perdu;en attente
06/03/2023;Telecom;1500,00;300,00;1800,00;photo floue;en attente
22/09/2023;Restaurant;450,50;90,10;540,60;photo floue;en attente
08/08/2023;Restaurant;7000,00;1400,00;8400,00;oui;rejete
17/12/2023;Informatique;1200,00;240,00;1440,00;perdu;valide
21/02/2023;Fournitures;2247,99;449,60;2697,59;oui;rejete
30/10/2022;Restaurant;5000,00;1000,00;6000,00;oui;en attente
27/04/2022;Informatique;248,00;49,60;297,60;non;rejete
17/05/2022;Fournitures;250,99;50,20;301,19;photo floue;en attente
23/08/2022;Representation;3306,00;661,20;3967,20;perdu;en attente
26/06/2023;Hotel;2000,00;400,00;2400,00;non;en attente
20/08/2023;Formation;2720,99;544,20;3265,19;perdu;valide
08/10/2022;Fournitures;2500,00;500,00;3000,00;photo floue;en attente
17/06/2022;Formation;1125,00;225,00;1350,00;perdu;en attente
01/03/2023;Fournitures;600,00;120,00;720,00;non;en attente
07/08/2023;Fournitures;650,00;130,00;780,00;photo floue;rejete
11/02/2022;Transport;1000,50;200,10;1200,60;oui;valide
06/06/2023;Representation;300,00;60,00;360,00;oui;valide
28/03/2022;Deplacement;2500,50;500,10;3000,60;oui;en attente
29/03/2022;Representation;2500,99;500,20;3001,19;perdu;en attente
14/11/2022;Telecom;2338,50;467,70;2806,20;perdu;valide
26/04/2022;Fournitures;2244,99;449,00;2693,99;non;valide
15/04/2022;Telecom;200,50;40,10;240,60;photo floue;en attente
19/04/2023;Informatique;950,00;190,00;1140,00;oui;rejete
18/07/2022;Representation;950,00;190,00;1140,00;photo floue;valide
11/01/2022;Informatique;300,50;60,10;360,60;perdu;valide
14/07/2023;Representation;7500,00;1500,00;9000,00;perdu;rejete
14/02/2023;Telecom;8000,00;1600,00;9600,00;photo floue;rejete
01/03/2023;Representation;1800,50;360,10;2160,60;photo floue;rejete
26/05/2023;Informatique;600,00;120,00;720,00;oui;rejete
03/01/2023;Taxi/VTC;3047,99;609,60;3657,59;photo floue;valide
03/10/2022;Hotel;5000,00;1000,00;6000,00;non;valide
10/06/2022;Restaurant;90,50;18,10;108,60;non;valide
25/10/2022;Informatique;4534,00;906,80;5440,80;oui;rejete
30/03/2023;Informatique;1500,00;300,00;1800,00;non;valide
18/05/2023;Telecom;2920,99;584,20;3505,19;perdu;valide
26/05/2023;Representation;2254,00;450,80;2704,80;oui;rejete
29/08/2022;Formation;500,00;100,00;600,00;photo floue;en attente
18/10/2023;Hotel;4140,00;828,00;4968,00;perdu;rejete
08/06/2023;Formation;1444,00;288,80;1732,80;oui;valide
07/11/2022;Restaurant;738,00;147,60;885,60;non;rejete
15/09/2022;Telecom;7500,50;1500,10;9000,60;oui;en attente
31/05/2023;Informatique;1000,00;200,00;1200,00;perdu;en attente
03/10/2022;Representation;800,00;160,00;960,00;photo floue;valide
17/02/2022;Hotel;1500,50;300,10;1800,60;non;en attente
13/09/2023;Deplacement;900,99;180,20;1081,19;perdu;en attente
03/11/2023;Restaurant;4000,00;800,00;4800,00;photo floue;en attente
20/12/2022;Representation;400,50;80,10;480,60;photo floue;rejete
12/02/2023;Telecom;600,99;120,20;721,19;oui;valide
19/12/2022;Telecom;100,50;20,10;120,60;oui;valide
01/12/2023;Restaurant;400,50;80,10;480,60;photo floue;valide
07/04/2023;Formation;1549,50;309,90;1859,40;oui;rejete
10/12/2023;Informatique;350,00;70,00;420,00;oui;rejete
17/01/2022;Fournitures;3136,50;627,30;3763,80;oui;en attente
05/02/2022;Hotel;8000,50;1600,10;9600,60;oui;rejete
21/05/2022;Formation;1000,00;200,00;1200,00;non;valide
06/08/2023;Restaurant;3500,99;700,20;4201,19;non;en attente
16/06/2022;Formation;450,50;90,10;540,60;photo floue;valide
17/06/2022;Formation;1500,00;300,00;1800,00;oui;valide
08/04/2023;Telecom;9999,50;1999,90;11999,40;non;en attente
19/12/2022;Telecom;5000,00;1000,00;6000,00;oui;valide
17/10/2023;Hotel;7000,00;1400,00;8400,00;non;valide
29/05/2022;Informatique;900,50;180,10;1080,60;perdu;valide
21/04/2023;Fournitures;450,00;90,00;540,00;oui;valide
21/01/2022;Deplacement;9999,00;1999,80;11998,80;perdu;valide
13/08/2023;Telecom;850,00;170,00;1020,00;perdu;rejete
04/02/2022;Taxi/VTC;800,50;160,10;960,60;photo floue;en attente
26/11/2023;Taxi/VTC;3500,00;700,00;4200,00;oui;en attente
27/05/2023;Informatique;4500,00;900,00;5400,00;oui;valide
10/03/2022;Fournitures;8000,00;1600,00;9600,00;photo floue;valide
18/10/2023;Deplacement;550,00;110,00;660,00;photo floue;en attente
05/07/2023;Transport;6000,99;1200,20;7201,19;perdu;rejete
27/06/2023;Telecom;90,00;18,00;108,00;photo floue;valide
10/11/2022;Formation;175,00;35,00;210,00;non;rejete
16/05/2023;Formation;450,00;90,00;540,00;perdu;rejete
21/09/2022;Hotel;9000,99;1800,20;10801,19;perdu;en attente
28/03/2022;Fournitures;800,00;160,00;960,00;oui;en attente
16/05/2023;Restaurant;500,00;100,00;600,00;non;rejete
16/08/2023;Hotel;900,99;180,20;1081,19;non;en attente
09/10/2023;Fournitures;400,00;80,00;480,00;perdu;en attente
22/09/2022;Deplacement;400,00;80,00;480,00;oui;rejete
31/12/2023;Telecom;300,99;60,20;361,19;non;en attente
14/06/2023;Deplacement;8000,50;1600,10;9600,60;perdu;rejete
19/02/2022;Formation;3410,00;682,00;4092,00;non;en attente
20/04/2022;Taxi/VTC;400,00;80,00;480,00;oui;valide
26/04/2023;Restaurant;3500,50;700,10;4200,60;photo floue;valide
29/08/2023;Telecom;4000,00;800,00;4800,00;non;en attente
06/09/2023;Hotel;950,00;190,00;1140,00;perdu;en attente
06/05/2023;Informatique;600,00;120,00;720,00;photo floue;en attente
03/10/2022;Telecom;3589,00;717,80;4306,80;photo floue;valide
31/05/2023;Telecom;3000,00;600,00;3600,00;photo floue;rejete
23/01/2023;Fournitures;600,00;120,00;720,00;oui;valide
28/07/2023;Hotel;4701,50;940,30;5641,80;photo floue;en attente
21/06/2023;Fournitures;750,00;150,00;900,00;perdu;en attente
17/12/2022;Taxi/VTC;90,00;18,00;108,00;photo floue;en attente
07/09/2023;Transport;2500,50;500,10;3000,60;photo floue;valide
12/07/2023;Fournitures;524,50;104,90;629,40;non;en attente
24/03/2022;Taxi/VTC;900,00;180,00;1080,00;non;rejete
11/11/2023;Transport;400,50;80,10;480,60;photo floue;en attente
30/03/2023;Informatique;900,99;180,20;1081,19;photo floue;rejete
22/08/2023;Hotel;950,00;190,00;1140,00;photo floue;en attente
23/06/2023;Taxi/VTC;900,99;180,20;1081,19;non;rejete
14/10/2022;Fournitures;3126,00;625,20;3751,20;photo floue;rejete
28/09/2023;Deplacement;500,00;100,00;600,00;perdu;en attente
27/10/2022;Restaurant;950,50;190,10;1140,60;perdu;rejete
20/04/2023;Restaurant;6000,99;1200,20;7201,19;non;en attente
18/04/2023;Hotel;362,99;72,60;435,59;perdu;valide
25/11/2022;Formation;1800,99;360,20;2161,19;oui;rejete
24/08/2022;Restaurant;1000,00;200,00;1200,00;photo floue;valide
01/11/2023;Formation;850,99;170,20;1021,19;perdu;en attente
22/03/2022;Taxi/VTC;777,00;155,40;932,40;non;valide
26/03/2023;Fournitures;175,00;35,00;210,00;oui;rejete
20/01/2022;Telecom;150,99;30,20;181,19;photo floue;rejete
20/07/2023;Deplacement;500,00;100,00;600,00;photo floue;valide
15/11/2022;Informatique;80,00;16,00;96,00;photo floue;en attente
07/08/2022;Fournitures;1000,00;200,00;1200,00;photo floue;valide
15/03/2023;Telecom;4445,99;889,20;5335,19;photo floue;en attente
26/04/2023;Hotel;300,00;60,00;360,00;oui;valide
30/11/2023;Transport;4500,00;900,00;5400,00;non;en attente
04/04/2023;Representation;300,00;60,00;360,00;oui;valide
29/08/2023;Hotel;1800,99;360,20;2161,19;oui;en attente
10/03/2022;Taxi/VTC;400,00;80,00;480,00;photo floue;en attente
28/09/2023;Restaurant;500,00;100,00;600,00;oui;valide
18/02/2023;Formation;900,50;180,10;1080,60;non;en attente
07/03/2022;Transport;850,50;170,10;1020,60;perdu;en attente
10/06/2023;Deplacement;5000,00;1000,00;6000,00;non;rejete
20/05/2022;Informatique;50,50;10,10;60,60;oui;en attente
10/09/2022;Transport;4841,50;968,30;5809,80;photo floue;rejete
27/06/2023;Deplacement;2913,00;582,60;3495,60;non;rejete
04/05/2023;Taxi/VTC;2950,50;590,10;3540,60;oui;valide
02/09/2023;Informatique;950,00;190,00;1140,00;oui;en attente
08/01/2023;Telecom;600,00;120,00;720,00;non;en attente
22/10/2023;Transport;9500,00;1900,00;11400,00;photo floue;rejete
07/04/2022;Deplacement;900,00;180,00;1080,00;oui;valide
06/04/2022;Telecom;750,50;150,10;900,60;perdu;en attente
14/07/2023;Representation;350,00;70,00;420,00;photo floue;rejete
05/08/2022;Representation;800,50;160,10;960,60;photo floue;en attente
11/12/2023;Representation;2489,00;497,80;2986,80;oui;rejete
28/12/2022;Telecom;250,00;50,00;300,00;photo floue;en attente
29/12/2023;Taxi/VTC;350,00;70,00;420,00;perdu;valide
13/11/2023;Taxi/VTC;3257,99;651,60;3909,59;oui;rejete
10/08/2023;Telecom;251,00;50,20;301,20;non;valide
02/04/2023;Formation;902,00;180,40;1082,40;photo floue;en attente
22/10/2022;Restaurant;3736,00;747,20;4483,20;non;valide
08/11/2022;Fournitures;1800,00;360,00;2160,00;non;rejete
09/10/2022;Representation;900,00;180,00;1080,00;non;valide
20/02/2023;Taxi/VTC;750,50;150,10;900,60;oui;en attente
07/06/2022;Restaurant;500,99;100,20;601,19;perdu;en attente
15/03/2022;Taxi/VTC;1678,00;335,60;2013,60;perdu;en attente
21/12/2022;Formation;100,00;20,00;120,00;photo floue;valide
10/12/2022;Hotel;817,00;163,40;980,40;photo floue;rejete
28/04/2022;Hotel;1000,00;200,00;1200,00;non;rejete
10/01/2022;Formation;80,99;16,20;97,19;perdu;valide
07/12/2023;Deplacement;2463,50;492,70;2956,20;oui;rejete
08/05/2023;Transport;5500,00;1100,00;6600,00;perdu;en attente
03/03/2023;Taxi/VTC;4500,00;900,00;5400,00;perdu;rejete
18/05/2023;Informatique;2500,50;500,10;3000,60;perdu;en attente
13/10/2022;Informatique;2251,00;450,20;2701,20;oui;valide
30/05/2023;Transport;1800,00;360,00;2160,00;perdu;en attente
23/02/2022;Deplacement;80,99;16,20;97,19;oui;rejete
16/07/2022;Fournitures;650,99;130,20;781,19;oui;valide
17/02/2023;Restaurant;600,00;120,00;720,00;oui;valide
21/09/2022;Hotel;3000,99;600,20;3601,19;photo floue;en attente
08/09/2023;Telecom;300,00;60,00;360,00;perdu;valide
05/02/2023;Representation;500,50;100,10;600,60;photo floue;valide
04/02/2023;Hotel;3677,50;735,50;4413,00;perdu;rejete
17/10/2023;Deplacement;1800,99;360,20;2161,19;perdu;en attente
24/02/2022;Informatique;1200,00;240,00;1440,00;oui;rejete
21/09/2023;Telecom;800,99;160,20;961,19;perdu;valide
04/04/2022;Informatique;150,00;30,00;180,00;non;valide
30/09/2023;Taxi/VTC;1587,50;317,50;1905,00;perdu;en attente
23/11/2022;Informatique;650,00;130,00;780,00;perdu;en attente
26/10/2023;Restaurant;600,50;120,10;720,60;non;valide
27/08/2022;Informatique;700,00;140,00;840,00;perdu;en attente
20/03/2022;Representation;400,00;80,00;480,00;perdu;valide
13/08/2022;Fournitures;809,00;161,80;970,80;photo floue;valide
15/01/2022;Informatique;2448,99;489,80;2938,79;photo floue;en attente
16/05/2023;Restaurant;3500,50;700,10;4200,60;non;rejete
04/01/2022;Telecom;900,50;180,10;1080,60;perdu;valide
22/10/2022;Transport;679,00;135,80;814,80;oui;valide
29/06/2023;Informatique;550,00;110,00;660,00;oui;valide
13/02/2023;Telecom;175,00;35,00;210,00;photo floue;rejete
06/08/2022;Telecom;5500,00;1100,00;6600,00;perdu;valide
18/12/2023;Fournitures;840,00;168,00;1008,00;oui;en attente
01/01/2022;Transport;400,00;80,00;480,00;non;en attente
16/07/2022;Deplacement;829,99;166,00;995,99;perdu;rejete
18/03/2023;Restaurant;2445,00;489,00;2934,00;oui;rejete
25/12/2022;Telecom;500,00;100,00;600,00;photo floue;en attente
27/01/2023;Transport;100,00;20,00;120,00;non;en attente
01/06/2022;Hotel;1800,00;360,00;2160,00;photo floue;en attente
04/04/2022;Deplacement;2823,50;564,70;3388,20;perdu;rejete
15/03/2022;Transport;5000,99;1000,20;6001,19;non;valide
06/03/2022;Transport;3000,50;600,10;3600,60;perdu;en attente
11/12/2023;Restaurant;100,00;20,00;120,00;photo floue;valide
04/04/2023;Restaurant;250,00;50,00;300,00;oui;valide
25/11/2022;Informatique;3878,00;775,60;4653,60;photo floue;valide
12/01/2022;Fournitures;800,00;160,00;960,00;oui;valide
08/04/2023;Fournitures;2500,50;500,10;3000,60;non;en attente
08/01/2022;Taxi/VTC;2695,00;539,00;3234,00;oui;valide
22/08/2022;Transport;9500,00;1900,00;11400,00;oui;rejete
30/07/2023;Deplacement;5000,00;1000,00;6000,00;photo floue;en attente
25/03/2023;Transport;500,99;100,20;601,19;perdu;valide
18/08/2023;Representation;2500,50;500,10;3000,60;photo floue;valide
18/10/2022;Telecom;120,50;24,10;144,60;perdu;valide
30/11/2022;Fournitures;600,00;120,00;720,00;photo floue;rejete
03/11/2022;Informatique;800,50;160,10;960,60;perdu;en attente
10/01/2023;Restaurant;3756,99;751,40;4508,39;perdu;rejete
19/06/2023;Representation;300,00;60,00;360,00;photo floue;valide
09/06/2023;Formation;200,50;40,10;240,60;photo floue;en attente
10/07/2022;Representation;600,00;120,00;720,00;photo floue;rejete
02/07/2022;Telecom;350,00;70,00;420,00;perdu;en attente
09/04/2022;Hotel;1796,00;359,20;2155,20;non;rejete
14/12/2023;Hotel;95,99;19,20;115,19;non;en attente
14/06/2022;Transport;600,00;120,00;720,00;non;rejete
30/11/2023;Representation;272,50;54,50;327,00;perdu;valide
17/06/2022;Hotel;977,00;195,40;1172,40;photo floue;valide
28/03/2023;Hotel;1015,00;203,00;1218,00;non;valide
17/01/2022;Hotel;800,50;160,10;960,60;photo floue;valide
24/05/2023;Telecom;1376,00;275,20;1651,20;photo floue;rejete
31/07/2023;Formation;1000,00;200,00;1200,00;non;en attente
02/09/2022;Transport;2848,00;569,60;3417,60;perdu;valide
11/04/2022;Transport;950,00;190,00;1140,00;perdu;en attente
22/01/2022;Deplacement;1800,00;360,00;2160,00;perdu;rejete
24/07/2023;Informatique;2500,00;500,00;3000,00;oui;rejete
22/01/2022;Fournitures;100,00;20,00;120,00;oui;rejete
06/12/2022;Fournitures;7000,50;1400,10;8400,60;photo floue;rejete
17/10/2023;Deplacement;1000,50;200,10;1200,60;oui;valide
04/04/2023;Informatique;3443,00;688,60;4131,60;non;rejete
07/03/2022;Deplacement;50,00;10,00;60,00;non;valide
22/02/2023;Informatique;300,00;60,00;360,00;non;valide
07/12/2023;Formation;3318,00;663,60;3981,60;photo floue;en attente
16/09/2022;Fournitures;1800,00;360,00;2160,00;non;valide
21/07/2022;Fournitures;850,00;170,00;1020,00;non;en attente
04/09/2023;Representation;1000,00;200,00;1200,00;photo floue;en attente
11/06/2023;Restaurant;1500,99;300,20;1801,19;photo floue;en attente
05/02/2023;Telecom;6000,99;1200,20;7201,19;perdu;en attente
27/02/2023;Deplacement;300,99;60,20;361,19;oui;valide
02/10/2022;Formation;400,00;80,00;480,00;oui;en attente
20/02/2023;Telecom;3707,50;741,50;4449,00;oui;valide
22/04/2023;Restaurant;650,99;130,20;781,19;non;rejete
15/06/2022;Taxi/VTC;500,00;100,00;600,00;perdu;en attente
07/03/2023;Transport;9999,99;2000,00;11999,99;non;en attente
27/06/2022;Hotel;350,00;70,00;420,00;perdu;en attente
28/08/2022;Transport;1000,00;200,00;1200,00;photo floue;en attente
14/08/2022;Representation;650,99;130,20;781,19;perdu;valide
20/05/2022;Transport;1200,00;240,00;1440,00;photo floue;valide
02/12/2022;Telecom;300,99;60,20;361,19;perdu;valide
03/06/2023;Transport;450,99;90,20;541,19;non;valide
29/06/2023;Telecom;90,00;18,00;108,00;non;rejete
02/10/2023;Telecom;8500,99;1700,20;10201,19;oui;en attente
15/09/2023;Telecom;75,00;15,00;90,00;perdu;en attente
01/03/2023;Telecom;4444,00;888,80;5332,80;perdu;rejete
17/05/2022;Hotel;1000,00;200,00;1200,00;oui;valide
27/08/2023;Taxi/VTC;9500,00;1900,00;11400,00;photo floue;rejete
16/06/2022;Formation;900,50;180,10;1080,60;perdu;rejete
03/11/2023;Telecom;1200,00;240,00;1440,00;photo floue;rejete
28/08/2022;Telecom;1500,00;300,00;1800,00;oui;en attente
15/08/2022;Telecom;900,00;180,00;1080,00;non;rejete
18/11/2023;Representation;1800,99;360,20;2161,19;non;rejete
16/10/2023;Formation;80,00;16,00;96,00;perdu;valide
29/05/2023;Taxi/VTC;800,00;160,00;960,00;perdu;en attente
12/08/2022;Fournitures;5500,99;1100,20;6601,19;oui;valide
24/12/2022;Restaurant;550,00;110,00;660,00;non;valide
12/11/2023;Transport;2600,00;520,00;3120,00;photo floue;valide
16/06/2022;Fournitures;1500,00;300,00;1800,00;photo floue;en attente
20/03/2023;Formation;4500,50;900,10;5400,60;oui;rejete
05/03/2023;Informatique;3000,99;600,20;3601,19;oui;valide
11/03/2022;Taxi/VTC;2500,99;500,20;3001,19;non;valide
01/05/2022;Telecom;750,50;150,10;900,60;non;rejete
10/10/2023;Taxi/VTC;2500,00;500,00;3000,00;non;rejete
28/10/2022;Fournitures;3393,99;678,80;4072,79;non;valide
04/11/2022;Taxi/VTC;200,00;40,00;240,00;non;valide
22/12/2023;Formation;75,99;15,20;91,19;perdu;rejete
15/10/2022;Telecom;1000,00;200,00;1200,00;oui;rejete
17/10/2022;Formation;3498,00;699,60;4197,60;oui;rejete
30/10/2023;Taxi/VTC;1000,99;200,20;1201,19;perdu;en attente
11/09/2022;Restaurant;600,00;120,00;720,00;perdu;en attente
17/07/2023;Restaurant;4500,00;900,00;5400,00;perdu;en attente
23/08/2022;Taxi/VTC;1200,00;240,00;1440,00;photo floue;rejete
18/10/2022;Taxi/VTC;800,99;160,20;961,19;perdu;en attente
04/07/2023;Fournitures;2500,50;500,10;3000,60;non;rejete
18/07/2023;Restaurant;90,50;18,10;108,60;non;valide
18/01/2023;Telecom;600,50;120,10;720,60;non;en attente
17/04/2023;Hotel;3316,50;663,30;3979,80;non;valide
02/11/2022;Restaurant;2696,00;539,20;3235,20;oui;en attente
18/01/2022;Taxi/VTC;800,00;160,00;960,00;perdu;rejete
22/02/2023;Taxi/VTC;600,00;120,00;720,00;oui;valide
06/12/2023;Hotel;4500,50;900,10;5400,60;perdu;rejete
01/11/2023;Transport;100,50;20,10;120,60;oui;en attente
31/12/2023;Hotel;3909,99;782,00;4691,99;oui;rejete
24/07/2023;Transport;300,00;60,00;360,00;oui;en attente
28/07/2023;Telecom;8000,99;1600,20;9601,19;perdu;en attente
12/12/2023;Deplacement;250,00;50,00;300,00;non;en attente
24/02/2022;Hotel;450,00;90,00;540,00;oui;en attente
20/06/2022;Representation;1500,00;300,00;1800,00;non;en attente
30/07/2022;Telecom;750,99;150,20;901,19;photo floue;en attente
27/03/2022;Informatique;950,00;190,00;1140,00;perdu;rejete
29/06/2022;Hotel;9500,50;1900,10;11400,60;oui;valide
04/05/2022;Formation;450,00;90,00;540,00;non;valide
22/04/2023;Informatique;1821,00;364,20;2185,20;non;en attente
01/11/2023;Deplacement;100,99;20,20;121,19;perdu;rejete
14/03/2023;Transport;3850,00;770,00;4620,00;perdu;rejete
17/11/2022;Hotel;900,00;180,00;1080,00;non;valide
26/05/2023;Taxi/VTC;4500,00;900,00;5400,00;non;rejete
17/05/2023;Deplacement;2042,00;408,40;2450,40;photo floue;rejete
25/04/2022;Restaurant;300,00;60,00;360,00;perdu;valide
22/02/2023;Representation;4291,00;858,20;5149,20;oui;rejete
11/06/2022;Restaurant;950,50;190,10;1140,60;perdu;en attente
11/11/2022;Representation;2731,00;546,20;3277,20;oui;valide
18/06/2022;Informatique;750,00;150,00;900,00;oui;valide
09/07/2022;Formation;1059,00;211,80;1270,80;perdu;en attente
21/05/2023;Telecom;4806,00;961,20;5767,20;non;en attente
16/06/2023;Formation;7000,50;1400,10;8400,60;photo floue;valide
27/09/2023;Informatique;2000,00;400,00;2400,00;oui;valide
22/07/2022;Transport;4080,99;816,20;4897,19;non;rejete
17/03/2023;Representation;3828,00;765,60;4593,60;oui;en attente
15/06/2022;Restaurant;1700,00;340,00;2040,00;oui;en attente
23/04/2022;Representation;1000,00;200,00;1200,00;non;valide
02/02/2022;Informatique;900,50;180,10;1080,60;non;en attente
09/05/2022;Formation;2074,99;415,00;2489,99;non;rejete
21/12/2023;Taxi/VTC;100,00;20,00;120,00;non;valide
24/02/2022;Hotel;900,00;180,00;1080,00;oui;en attente
01/01/2022;Telecom;550,00;110,00;660,00;photo floue;en attente
01/10/2022;Deplacement;383,99;76,80;460,79;non;en attente
14/07/2022;Telecom;3474,00;694,80;4168,80;non;en attente
14/03/2023;Hotel;200,00;40,00;240,00;photo floue;rejete
05/12/2022;Taxi/VTC;2500,00;500,00;3000,00;oui;valide
08/08/2022;Formation;1000,00;200,00;1200,00;perdu;en attente
18/02/2023;Telecom;350,99;70,20;421,19;oui;valide
11/01/2022;Restaurant;600,00;120,00;720,00;oui;valide
30/05/2022;Telecom;2000,00;400,00;2400,00;perdu;en attente
06/12/2023;Taxi/VTC;1500,00;300,00;1800,00;perdu;rejete
04/07/2022;Restaurant;800,00;160,00;960,00;perdu;rejete
01/03/2022;Taxi/VTC;400,99;80,20;481,19;photo floue;rejete
02/02/2023;Informatique;2500,00;500,00;3000,00;non;rejete
13/12/2022;Fournitures;4905,50;981,10;5886,60;oui;valide
07/01/2023;Representation;800,00;160,00;960,00;oui;en attente
19/12/2022;Informatique;650,50;130,10;780,60;perdu;valide
01/07/2022;Telecom;90,00;18,00;108,00;oui;rejete
31/07/2022;Informatique;9000,50;1800,10;10800,60;non;valide
16/05/2023;Formation;2495,99;499,20;2995,19;oui;valide
02/05/2023;Deplacement;50,99;10,20;61,19;photo floue;valide
20/02/2023;Taxi/VTC;8000,00;1600,00;9600,00;non;valide
26/06/2023;Representation;800,99;160,20;961,19;perdu;rejete
11/01/2023;Telecom;2000,00;400,00;2400,00;oui;valide
01/03/2023;Taxi/VTC;175,99;35,20;211,19;oui;valide
01/07/2023;Restaurant;2500,00;500,00;3000,00;photo floue;valide
13/04/2022;Deplacement;80,99;16,20;97,19;photo floue;en attente
04/10/2022;Deplacement;50,00;10,00;60,00;non;rejete
17/06/2023;Telecom;400,00;80,00;480,00;photo floue;rejete
16/05/2022;Fournitures;9000,00;1800,00;10800,00;oui;rejete
28/04/2022;Informatique;400,99;80,20;481,19;non;en attente
15/09/2023;Representation;200,99;40,20;241,19;non;en attente
27/08/2023;Formation;350,99;70,20;421,19;oui;en attente
01/12/2022;Fournitures;4708,99;941,80;5650,79;oui;rejete
04/02/2022;Fournitures;950,00;190,00;1140,00;photo floue;rejete
22/09/2022;Representation;9500,00;1900,00;11400,00;non;valide
15/08/2022;Deplacement;3283,50;656,70;3940,20;perdu;en attente
08/02/2023;Taxi/VTC;700,00;140,00;840,00;photo floue;en attente
14/07/2023;Hotel;2500,00;500,00;3000,00;non;valide
16/02/2023;Fournitures;900,00;180,00;1080,00;non;valide
04/02/2022;Hotel;1200,00;240,00;1440,00;photo floue;valide
08/07/2023;Deplacement;120,00;24,00;144,00;photo floue;en attente
07/02/2023;Hotel;1800,99;360,20;2161,19;oui;rejete
11/12/2022;Deplacement;3090,99;618,20;3709,19;photo floue;en attente
01/03/2022;Representation;4993,50;998,70;5992,20;non;valide
08/06/2022;Restaurant;1000,00;200,00;1200,00;perdu;valide
07/08/2023;Formation;1796,00;359,20;2155,20;oui;valide
13/11/2023;Telecom;3584,50;716,90;4301,40;photo floue;valide
25/02/2022;Transport;1314,00;262,80;1576,80;non;en attente
01/10/2023;Formation;400,50;80,10;480,60;non;en attente
10/11/2023;Restaurant;1800,00;360,00;2160,00;perdu;en attente
19/07/2023;Telecom;450,00;90,00;540,00;perdu;valide
09/11/2022;Representation;600,00;120,00;720,00;photo floue;rejete
13/09/2022;Deplacement;4668,50;933,70;5602,20;photo floue;valide
16/02/2023;Formation;1387,99;277,60;1665,59;non;valide
27/09/2023;Telecom;2304,00;460,80;2764,80;non;rejete
19/09/2023;Hotel;8500,00;1700,00;10200,00;non;rejete
08/10/2023;Deplacement;226,00;45,20;271,20;non;rejete
12/02/2023;Transport;4960,00;992,00;5952,00;non;rejete
14/02/2023;Hotel;500,00;100,00;600,00;oui;en attente
08/04/2022;Representation;750,99;150,20;901,19;non;rejete
04/04/2023;Restaurant;850,00;170,00;1020,00;non;rejete
20/07/2023;Transport;1500,00;300,00;1800,00;oui;en attente
28/07/2023;Informatique;1000,99;200,20;1201,19;non;valide
05/09/2023;Deplacement;3000,99;600,20;3601,19;oui;valide
20/01/2023;Telecom;90,50;18,10;108,60;photo floue;valide
01/10/2022;Transport;1832,00;366,40;2198,40;photo floue;rejete
02/06/2022;Representation;650,50;130,10;780,60;perdu;rejete
04/11/2022;Taxi/VTC;3000,00;600,00;3600,00;perdu;rejete
09/11/2023;Representation;900,99;180,20;1081,19;photo floue;rejete
